0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-6608.0,-14164.0,8332.0,591.0,-4668.0,6175.0,9688.0,12376.0,12108.0,9295.0,3854.0,22581.0,11640.0,-6316.0,12388.0,559.0,-6416.0,927.0
-6700.0,-13192.0,8180.0,312.0,-3391.0,5455.0,8980.0,13364.0,11220.0,8697.0,6031.0,21561.0,10996.0,-4664.0,10524.0,5339.0,-5687.0,2423.0
-4656.0,-12556.0,8972.0,206.0,-3808.0,2722.0,8368.0,14044.0,10396.0,6806.0,7118.0,19677.0,11412.0,-4432.0,7424.0,7480.0,-1047.0,4351.0
-6164.0,-13404.0,6704.0,-3636.0,-7568.0,5960.0,8360.0,15108.0,10772.0,7433.0,9441.0,16186.0,9560.0,-2712.0,6824.0,7107.0,3420.0,5942.0
-4908.0,-14392.0,8544.0,-3500.0,-5068.0,5762.0,7680.0,15148.0,8660.0,6425.0,9837.0,11942.0,8140.0,-1804.0,5236.0,-3596.0,8633.0,10649.0
-5772.0,-15624.0,7048.0,-2437.0,-6272.0,7270.0,6712.0,10344.0,6524.0,5478.0,7075.0,9721.0,8188.0,-2504.0,2892.0,-8450.0,12544.0,14120.0
-5516.0,-15148.0,7460.0,3436.0,-9647.0,8232.0,8044.0,4788.0,6340.0,8900.0,4554.0,10930.0,6296.0,-2908.0,8360.0,-17083.0,12541.0,14072.0
-5604.0,-13204.0,7048.0,6135.0,-11100.0,8460.0,8744.0,5512.0,5568.0,13006.0,3573.0,12854.0,6052.0,-2312.0,11736.0,-18010.0,8458.0,18057.0
-4652.0,-11716.0,6968.0,6546.0,-11342.0,7207.0,6708.0,14048.0,3988.0,16629.0,4132.0,15783.0,9120.0,-9812.0,12108.0,-11796.0,6441.0,21866.0
-4748.0,-7688.0,8424.0,5278.0,-13102.0,7300.0,7496.0,16604.0,7832.0,12654.0,4202.0,12414.0,6092.0,-7328.0,7052.0,-11298.0,5296.0,13225.0
-5148.0,-11324.0,8788.0,3610.0,-11707.0,7460.0,10012.0,9648.0,7204.0,10943.0,4093.0,11833.0,9176.0,-12996.0,13760.0,-6480.0,6165.0,11841.0
-5740.0,-11004.0,8324.0,2814.0,-12340.0,7735.0,9760.0,6632.0,5344.0,13047.0,4166.0,14510.0,8856.0,-11700.0,13052.0,-6324.0,2705.0,8747.0
