0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-5300.0,-9796.0,12676.0,-3402.0,274.0,-604.0,5184.0,13120.0,8248.0,-2742.0,80.0,1410.0,1724.0,-10604.0,13452.0,2173.0,265.0,-121.0
-5496.0,-9260.0,11300.0,-2873.0,-180.0,-1001.0,4924.0,14132.0,8700.0,-4355.0,246.0,2338.0,1744.0,-10764.0,13336.0,3388.0,40.0,-71.0
-5428.0,-9180.0,12136.0,-4931.0,-458.0,-1803.0,5064.0,14176.0,8868.0,-5248.0,310.0,3741.0,2032.0,-10980.0,13712.0,5241.0,-89.0,106.0
-5352.0,-9716.0,12168.0,-6572.0,6.0,-2242.0,4864.0,15372.0,8376.0,-6557.0,565.0,3794.0,2164.0,-11352.0,12748.0,6389.0,-276.0,-473.0
-4316.0,-10648.0,12436.0,-6202.0,1368.0,-2163.0,5044.0,14568.0,7120.0,-8118.0,-567.0,4276.0,2040.0,-11500.0,12552.0,6138.0,358.0,-489.0
-4404.0,-10400.0,14160.0,-7822.0,240.0,-2383.0,7764.0,15204.0,10364.0,-7804.0,120.0,5193.0,1692.0,-11780.0,15784.0,8057.0,-134.0,-1715.0
-5188.0,-10848.0,14108.0,-8931.0,2272.0,-2259.0,8960.0,17052.0,11560.0,-10314.0,546.0,7097.0,1832.0,-14068.0,18760.0,10626.0,-882.0,-2235.0
-4896.0,-9556.0,13588.0,-14335.0,2430.0,-4095.0,9816.0,17148.0,12324.0,-15597.0,1500.0,11219.0,1192.0,-14936.0,23012.0,15882.0,-1115.0,-2890.0
-4720.0,-10524.0,12764.0,-21308.0,2929.0,-6381.0,9332.0,17232.0,11180.0,-22118.0,2079.0,15530.0,776.0,-15060.0,24260.0,23874.0,-2742.0,-4418.0
-3956.0,-11908.0,11824.0,-27987.0,3007.0,-9209.0,9944.0,17216.0,13400.0,-28679.0,2320.0,18687.0,2028.0,-14120.0,19324.0,30101.0,-3208.0,-8364.0
-3420.0,-13648.0,10024.0,-32176.0,3174.0,-10685.0,12048.0,16736.0,16376.0,-32297.0,4556.0,21922.0,-532.0,-10200.0,20376.0,32767.0,-4427.0,-5283.0
-2780.0,-15280.0,8504.0,-32768.0,2533.0,-11071.0,13132.0,13144.0,15508.0,-32768.0,5656.0,24513.0,-280.0,-10408.0,22956.0,32767.0,-4959.0,-5514.0
-2424.0,-15788.0,6560.0,-32768.0,1474.0,-11924.0,14108.0,11744.0,16960.0,-32768.0,8671.0,27680.0,-648.0,-10328.0,24944.0,32767.0,-8368.0,-5347.0
-1384.0,-17448.0,4612.0,-32768.0,3016.0,-11239.0,11536.0,10704.0,14900.0,-32768.0,10306.0,29008.0,-260.0,-7072.0,20624.0,32767.0,-11911.0,-6278.0
-1256.0,-19600.0,1956.0,-32768.0,1765.0,-11787.0,10184.0,8756.0,14108.0,-32768.0,10275.0,29436.0,-416.0,-3460.0,17520.0,32767.0,-11952.0,-4689.0
-432.0,-19280.0,160.0,-32768.0,2045.0,-10783.0,11540.0,3708.0,15568.0,-32768.0,10742.0,29649.0,-848.0,-828.0,17616.0,32767.0,-14396.0,-2831.0
-116.0,-19672.0,-1604.0,-32768.0,842.0,-9787.0,13288.0,-1360.0,16204.0,-32768.0,12462.0,31683.0,-820.0,-1228.0,19144.0,32767.0,-16293.0,-1320.0
-100.0,-19172.0,-3184.0,-32768.0,655.0,-8285.0,13352.0,-2596.0,16612.0,-32768.0,14360.0,32767.0,-760.0,408.0,18164.0,32767.0,-19941.0,-379.0
-324.0,-19032.0,-4864.0,-32768.0,659.0,-7481.0,11988.0,-4180.0,14868.0,-32768.0,15045.0,32767.0,1512.0,-188.0,12792.0,32767.0,-20493.0,-627.0
256.0,-18976.0,-7060.0,-32768.0,-1946.0,-6479.0,10236.0,-2540.0,14456.0,-32768.0,15279.0,32767.0,2484.0,2272.0,11880.0,32767.0,-20350.0,-2622.0
916.0,-18808.0,-8044.0,-32768.0,-4720.0,-4331.0,8228.0,-5672.0,12408.0,-32768.0,14361.0,32767.0,2324.0,5224.0,9412.0,32767.0,-21637.0,-3002.0
984.0,-18024.0,-9092.0,-32768.0,-3960.0,-2369.0,6332.0,-10232.0,12756.0,-30043.0,13792.0,32767.0,2528.0,8220.0,4148.0,32767.0,-22214.0,-3697.0
464.0,-18504.0,-10532.0,-32768.0,-3259.0,-465.0,2396.0,-7768.0,11480.0,-23315.0,14053.0,32767.0,3500.0,11884.0,-1588.0,32767.0,-19012.0,-3292.0
624.0,-16336.0,-12280.0,-32296.0,-5839.0,85.0,1252.0,-11908.0,10372.0,-19867.0,12813.0,32767.0,3108.0,14892.0,100.0,32767.0,-14570.0,-602.0
688.0,-14472.0,-11680.0,-31417.0,-6066.0,354.0,1024.0,-11828.0,11468.0,-16283.0,13043.0,32767.0,3088.0,13624.0,1712.0,32767.0,-13728.0,1279.0
764.0,-13480.0,-13032.0,-31225.0,-6731.0,1060.0,2148.0,-12856.0,11408.0,-14096.0,14082.0,32767.0,3680.0,13028.0,-252.0,32767.0,-14201.0,2051.0
-296.0,-12240.0,-12688.0,-31644.0,-8889.0,2167.0,56.0,-11896.0,9724.0,-10535.0,14200.0,32767.0,5020.0,11908.0,-4764.0,32767.0,-13621.0,1698.0
-120.0,-13236.0,-11696.0,-30296.0,-7925.0,3403.0,-1692.0,-14036.0,7696.0,-5507.0,11687.0,32419.0,5200.0,14528.0,-6632.0,27972.0,-10482.0,1467.0
-112.0,-12468.0,-11544.0,-26100.0,-6719.0,4723.0,-3124.0,-8932.0,9568.0,396.0,9827.0,28022.0,4584.0,14744.0,-4288.0,24380.0,-10223.0,1229.0
-560.0,-10408.0,-11780.0,-20331.0,-5498.0,6618.0,-2652.0,-8964.0,10032.0,1473.0,9138.0,23492.0,4828.0,15748.0,-6128.0,19911.0,-9461.0,2137.0
-1408.0,-9500.0,-11480.0,-18242.0,-6124.0,6842.0,-4900.0,-9496.0,9404.0,4483.0,8111.0,21224.0,5936.0,14380.0,-4148.0,17726.0,-6360.0,4210.0
-2440.0,-7756.0,-11940.0,-16785.0,-6460.0,5731.0,-5884.0,-7592.0,10264.0,4314.0,7124.0,20692.0,7064.0,12448.0,-2176.0,17387.0,-6242.0,5023.0
-3236.0,-7188.0,-12488.0,-16964.0,-8530.0,4773.0,-4740.0,-8012.0,10452.0,3723.0,6983.0,20522.0,7948.0,12216.0,-4684.0,17268.0,-5635.0,4985.0
-4016.0,-7092.0,-11176.0,-16401.0,-8974.0,4108.0,-6200.0,-7340.0,10192.0,3654.0,6541.0,20524.0,8100.0,12688.0,-4668.0,15456.0,-3245.0,6194.0
-2944.0,-6816.0,-11560.0,-14393.0,-8869.0,3241.0,-5456.0,-5660.0,10048.0,4518.0,5551.0,19897.0,8636.0,10476.0,-3720.0,15725.0,-1906.0,5695.0
-3560.0,-5896.0,-11144.0,-14185.0,-10760.0,3393.0,-4728.0,-4388.0,10388.0,4730.0,4716.0,19897.0,8468.0,10460.0,-3140.0,15190.0,-2097.0,5405.0
-3972.0,-5696.0,-10616.0,-13198.0,-11831.0,3575.0,-6692.0,-3468.0,9824.0,5394.0,3843.0,18637.0,8384.0,11848.0,-5740.0,14029.0,-2553.0,4816.0
-4808.0,-5388.0,-10428.0,-10426.0,-10549.0,3245.0,-8296.0,-2264.0,9844.0,5979.0,2468.0,16588.0,8976.0,11648.0,-6948.0,13145.0,-791.0,6724.0
-5928.0,-4340.0,-10560.0,-8322.0,-9961.0,2659.0,-8032.0,-2692.0,10272.0,5983.0,231.0,15262.0,9000.0,11580.0,-6744.0,11356.0,-571.0,8280.0
-6344.0,-3960.0,-10108.0,-7952.0,-10489.0,2266.0,-6676.0,-1720.0,11332.0,5954.0,224.0,13808.0,10928.0,7144.0,-7332.0,9762.0,-19.0,7658.0
-7624.0,-3924.0,-9768.0,-7473.0,-9364.0,2361.0,-6964.0,-1412.0,12012.0,6152.0,1150.0,12350.0,11124.0,7472.0,-3796.0,9206.0,-360.0,6202.0
-7900.0,-4336.0,-9424.0,-7335.0,-9515.0,2262.0,-7012.0,164.0,11772.0,6022.0,1002.0,11029.0,12280.0,6996.0,-5360.0,8422.0,-424.0,4332.0
-8780.0,-4216.0,-8528.0,-7009.0,-8848.0,2337.0,-6900.0,1772.0,12328.0,5904.0,661.0,9715.0,12792.0,6976.0,-6656.0,7150.0,350.0,3489.0
-9552.0,-4392.0,-8272.0,-6984.0,-8453.0,2515.0,-7608.0,968.0,11416.0,6384.0,-624.0,8341.0,12640.0,7728.0,-5396.0,6260.0,792.0,2620.0
-8708.0,-3264.0,-8260.0,-5822.0,-7869.0,1998.0,-6368.0,3728.0,11984.0,6279.0,-1289.0,7746.0,12376.0,7176.0,-3088.0,6438.0,659.0,2422.0
-8184.0,-3224.0,-8712.0,-4870.0,-7073.0,1947.0,-4944.0,2300.0,12108.0,4924.0,-1642.0,6995.0,12940.0,6044.0,-4996.0,6184.0,-1224.0,816.0
-8400.0,-3216.0,-9336.0,-4270.0,-6384.0,1879.0,-6844.0,2048.0,12772.0,5605.0,-2084.0,6981.0,12260.0,8960.0,-6604.0,5249.0,-1530.0,-770.0
-9664.0,-3328.0,-10452.0,-2281.0,-5472.0,1583.0,-9072.0,300.0,13272.0,4713.0,-2709.0,6089.0,13040.0,10156.0,-10156.0,3179.0,-446.0,-607.0
-10332.0,-2596.0,-10632.0,-1275.0,-4907.0,925.0,-9456.0,1072.0,13556.0,3543.0,-2704.0,5567.0,13024.0,8596.0,-8104.0,2204.0,1366.0,-660.0
-9652.0,-2320.0,-10596.0,-1440.0,-4694.0,-209.0,-8736.0,736.0,13212.0,1498.0,-1961.0,5496.0,12308.0,8816.0,-6616.0,2533.0,1974.0,-2152.0
-9552.0,-3288.0,-10728.0,-1449.0,-4741.0,-410.0,-8476.0,-288.0,13824.0,348.0,-1452.0,4210.0,11516.0,10808.0,-7488.0,2392.0,1479.0,-2626.0
-9504.0,-3436.0,-10560.0,-765.0,-4292.0,-424.0,-9232.0,-580.0,14008.0,762.0,-1638.0,3311.0,11664.0,10084.0,-7936.0,1247.0,3304.0,-2581.0
-9628.0,-3552.0,-11452.0,647.0,-2911.0,-770.0,-9040.0,-848.0,13828.0,1088.0,-1876.0,2259.0,10800.0,11344.0,-6992.0,1441.0,3306.0,-3507.0
-9580.0,-3944.0,-11672.0,1734.0,-3289.0,-177.0,-7768.0,-1688.0,15312.0,1288.0,-1963.0,955.0,10352.0,12680.0,-6620.0,1306.0,3627.0,-2698.0
-10168.0,-4312.0,-11916.0,2329.0,-2453.0,422.0,-8004.0,-2572.0,15568.0,2050.0,-1791.0,312.0,10308.0,13200.0,-6392.0,1142.0,2823.0,-1953.0
-10492.0,-4872.0,-12212.0,1695.0,-2985.0,1187.0,-7860.0,-2564.0,16256.0,3261.0,-1462.0,-591.0,11448.0,13096.0,-8352.0,11.0,3026.0,-447.0
-10412.0,-4328.0,-11996.0,1611.0,-3822.0,1701.0,-7392.0,-244.0,15700.0,3207.0,-585.0,-629.0,12108.0,13048.0,-5868.0,-794.0,3417.0,223.0
-10572.0,-4508.0,-11532.0,221.0,-3956.0,1392.0,-8052.0,-480.0,15208.0,2431.0,-506.0,-470.0,12176.0,12596.0,-5936.0,-677.0,2799.0,598.0
-10560.0,-5016.0,-11096.0,-844.0,-3834.0,1671.0,-6428.0,-1312.0,15188.0,3116.0,-1738.0,542.0,11976.0,11512.0,-6272.0,-1921.0,3230.0,472.0
-10124.0,-5728.0,-11560.0,793.0,-4228.0,2671.0,-5776.0,-1292.0,15940.0,3763.0,-1524.0,-822.0,10364.0,13392.0,-5268.0,-3114.0,1823.0,133.0
-10496.0,-4888.0,-10860.0,1765.0,-3884.0,4379.0,-6084.0,-2392.0,16524.0,5799.0,-1204.0,-1524.0,10284.0,13336.0,-2976.0,-2261.0,290.0,1667.0
-10580.0,-4472.0,-10988.0,1558.0,-1691.0,4970.0,-7304.0,-1376.0,16004.0,6455.0,-438.0,-1901.0,10880.0,13524.0,-5268.0,-1571.0,-1279.0,2898.0
-11196.0,-4452.0,-11976.0,2897.0,-1575.0,4990.0,-7996.0,-160.0,15452.0,7392.0,-552.0,-1852.0,12540.0,11976.0,-7500.0,-2150.0,-250.0,3854.0
-10752.0,-3728.0,-11480.0,3034.0,-4246.0,4873.0,-7500.0,2344.0,15408.0,6667.0,-225.0,-2990.0,11428.0,12660.0,-6112.0,-2659.0,-343.0,4099.0
-10144.0,-3920.0,-10244.0,3371.0,-4801.0,5515.0,-5996.0,684.0,14456.0,6734.0,175.0,-4751.0,11772.0,10184.0,-7028.0,-3696.0,-437.0,3424.0
-9864.0,-3240.0,-9924.0,3484.0,-3906.0,6763.0,-6784.0,-336.0,13720.0,7751.0,67.0,-5837.0,11132.0,10708.0,-4652.0,-4191.0,-2171.0,2876.0
-10220.0,-2832.0,-10392.0,3751.0,-2051.0,6677.0,-8564.0,-12.0,13632.0,8157.0,-496.0,-5713.0,12012.0,10456.0,-7144.0,-3556.0,-2625.0,2412.0
-10804.0,-1604.0,-11168.0,3298.0,-979.0,5567.0,-9296.0,1176.0,13764.0,7841.0,-804.0,-2969.0,13080.0,8948.0,-5992.0,-1833.0,-987.0,1022.0
-9968.0,-1840.0,-11536.0,2782.0,-1567.0,3257.0,-9240.0,1928.0,13100.0,5131.0,-1328.0,-419.0,12140.0,10648.0,-6608.0,4.0,-2.0,-251.0
-10044.0,-2056.0,-11532.0,405.0,-2373.0,2057.0,-8632.0,1336.0,12696.0,3664.0,-1488.0,174.0,11052.0,10900.0,-7408.0,358.0,1165.0,-1049.0
-9444.0,-2488.0,-11056.0,176.0,-2767.0,1719.0,-7784.0,-2924.0,14412.0,2344.0,-352.0,1712.0,9572.0,12328.0,-6516.0,20.0,634.0,-1073.0
-9936.0,-3060.0,-10680.0,988.0,-556.0,2488.0,-7408.0,1180.0,14476.0,4810.0,-1421.0,-912.0,8628.0,14180.0,-8068.0,-1269.0,-836.0,887.0
-10836.0,-2244.0,-11100.0,1305.0,-241.0,3605.0,-8404.0,36.0,14372.0,4998.0,-770.0,-1607.0,11044.0,11188.0,-7460.0,-2577.0,-835.0,2932.0
-10516.0,-2172.0,-10820.0,582.0,-349.0,2638.0,-8680.0,1812.0,13724.0,4359.0,-1031.0,-1336.0,12068.0,10760.0,-5880.0,-1351.0,-321.0,2535.0
-10204.0,-2064.0,-10804.0,-1194.0,-199.0,1044.0,-7096.0,3916.0,13744.0,2001.0,-298.0,29.0,14256.0,8392.0,-6032.0,198.0,1208.0,-457.0
-10688.0,-2248.0,-10396.0,-2213.0,295.0,-974.0,-7464.0,4852.0,14368.0,-1332.0,5.0,1560.0,13360.0,9216.0,-4796.0,2165.0,1425.0,-2558.0
