0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-2312.0,-9868.0,12848.0,-107.0,1206.0,722.0,5892.0,10952.0,8860.0,-1121.0,606.0,-842.0,-340.0,-13320.0,6480.0,-454.0,155.0,-913.0
-2368.0,-9544.0,12908.0,-107.0,888.0,555.0,5804.0,11252.0,9228.0,-911.0,526.0,-556.0,-140.0,-13616.0,6208.0,-353.0,175.0,-416.0
-2452.0,-9300.0,12844.0,-419.0,473.0,350.0,5740.0,11368.0,9236.0,-1216.0,495.0,-211.0,-164.0,-14180.0,6220.0,-20.0,262.0,-390.0
-2440.0,-9436.0,12908.0,-586.0,242.0,159.0,5532.0,11588.0,8768.0,-1362.0,275.0,-1.0,-44.0,-13748.0,6056.0,145.0,264.0,-257.0
-2492.0,-9412.0,13032.0,-522.0,238.0,146.0,5716.0,11364.0,9092.0,-1306.0,264.0,47.0,136.0,-13704.0,5516.0,139.0,213.0,-236.0
-2416.0,-9600.0,13148.0,-657.0,123.0,160.0,5504.0,12080.0,9020.0,-864.0,348.0,-18.0,-160.0,-13540.0,6108.0,62.0,506.0,-284.0
-2424.0,-9632.0,13076.0,-216.0,504.0,330.0,5840.0,11608.0,9196.0,-880.0,210.0,-227.0,-288.0,-13600.0,6184.0,-301.0,384.0,-72.0
-2456.0,-9500.0,13052.0,-300.0,110.0,331.0,6156.0,11096.0,9324.0,-851.0,284.0,139.0,-424.0,-13684.0,6676.0,-151.0,280.0,282.0
-2188.0,-9596.0,12872.0,-555.0,-304.0,301.0,6408.0,11132.0,9456.0,-882.0,374.0,825.0,-576.0,-14164.0,6580.0,285.0,432.0,512.0
-1876.0,-9776.0,13020.0,-786.0,-595.0,79.0,6692.0,11024.0,9472.0,-1224.0,274.0,1120.0,-872.0,-14260.0,7504.0,880.0,108.0,585.0
-1656.0,-9948.0,12864.0,-1412.0,-883.0,138.0,7728.0,10708.0,10436.0,-1574.0,182.0,2213.0,-1332.0,-15360.0,7980.0,2129.0,-103.0,482.0
-1408.0,-10096.0,12940.0,-3290.0,-1002.0,463.0,8840.0,10772.0,11768.0,-2744.0,445.0,3539.0,-2420.0,-15996.0,10308.0,4140.0,-919.0,325.0
-1164.0,-10792.0,12948.0,-6130.0,-1845.0,506.0,10420.0,9028.0,12228.0,-4286.0,570.0,6130.0,-2340.0,-16128.0,10900.0,6466.0,-1591.0,296.0
-492.0,-11664.0,13092.0,-8007.0,-2387.0,674.0,11860.0,8476.0,11832.0,-7094.0,586.0,9327.0,-3348.0,-17524.0,12924.0,10887.0,-1730.0,987.0
440.0,-12720.0,12856.0,-12310.0,-3414.0,-403.0,15092.0,5400.0,11828.0,-11220.0,-1358.0,15169.0,-3844.0,-20244.0,15116.0,16838.0,-625.0,2069.0
2392.0,-13220.0,11536.0,-18268.0,-6672.0,-3361.0,22124.0,-100.0,18832.0,-19869.0,-4872.0,26753.0,-8368.0,-25176.0,24128.0,29066.0,465.0,4412.0
4892.0,-17128.0,8704.0,-31990.0,-9405.0,-8149.0,26824.0,-3008.0,25252.0,-28828.0,-4725.0,32767.0,-8744.0,-22800.0,25180.0,32767.0,-886.0,5642.0
5580.0,-22056.0,4608.0,-32768.0,-17806.0,-10769.0,23548.0,1024.0,25236.0,-29587.0,-345.0,32767.0,-7820.0,-7368.0,18552.0,32767.0,-1231.0,8176.0
5680.0,-26052.0,3968.0,-32768.0,-18311.0,-7521.0,21676.0,-3464.0,22244.0,-29180.0,4245.0,32767.0,-4868.0,2812.0,16360.0,32767.0,-5751.0,13350.0
5208.0,-27284.0,3348.0,-32768.0,-19607.0,-2976.0,21056.0,-3344.0,19484.0,-20291.0,7501.0,32767.0,-5188.0,1108.0,17124.0,32767.0,-8151.0,16828.0
5472.0,-24628.0,3896.0,-23175.0,-15511.0,1998.0,22648.0,-336.0,22340.0,-16487.0,11133.0,32767.0,-7320.0,-3776.0,21620.0,30592.0,-12479.0,18169.0
7288.0,-22352.0,3012.0,-32393.0,-21460.0,1094.0,22252.0,-2016.0,20592.0,-17010.0,15154.0,32767.0,-6812.0,-5156.0,19796.0,31690.0,-14421.0,21018.0
5728.0,-19420.0,1364.0,-32207.0,-21505.0,1207.0,18900.0,-988.0,16908.0,-17089.0,17980.0,32767.0,-7016.0,-6608.0,19588.0,32257.0,-17554.0,23436.0
4928.0,-18080.0,896.0,-32768.0,-24871.0,642.0,19844.0,-3248.0,18032.0,-17770.0,21296.0,32767.0,-5992.0,-4772.0,17388.0,32767.0,-20171.0,27010.0
4856.0,-17724.0,-1364.0,-32768.0,-28398.0,-59.0,16664.0,-64.0,15424.0,-19733.0,23925.0,32767.0,-5412.0,-8128.0,14196.0,32767.0,-21632.0,26720.0
5092.0,-17748.0,-912.0,-32768.0,-32768.0,-178.0,16856.0,-4264.0,11556.0,-19157.0,22591.0,32767.0,-3112.0,-2752.0,12872.0,32767.0,-23554.0,27109.0
5376.0,-18704.0,204.0,-32768.0,-32069.0,525.0,11164.0,2016.0,7912.0,-15185.0,20319.0,32767.0,1092.0,-684.0,7972.0,31517.0,-20588.0,26165.0
3600.0,-17820.0,2604.0,-31250.0,-30752.0,697.0,6976.0,7924.0,7300.0,-12888.0,17170.0,32767.0,2152.0,-1868.0,6196.0,28710.0,-18569.0,25674.0
264.0,-15612.0,4500.0,-28781.0,-26868.0,1010.0,7336.0,5324.0,8916.0,-10965.0,14998.0,31949.0,1700.0,-5496.0,8536.0,22561.0,-17013.0,26058.0
68.0,-16432.0,8184.0,-24383.0,-29482.0,-595.0,5496.0,12860.0,7056.0,-8436.0,11982.0,26899.0,3696.0,-10436.0,6488.0,19009.0,-15297.0,22776.0
-112.0,-13836.0,9516.0,-21492.0,-23708.0,-959.0,6424.0,12216.0,11440.0,-7883.0,9425.0,21948.0,3492.0,-11904.0,7664.0,16996.0,-11216.0,21076.0
-1768.0,-15236.0,10444.0,-19822.0,-21613.0,-1849.0,6612.0,12920.0,13284.0,-7479.0,7807.0,17860.0,3204.0,-13680.0,8784.0,14239.0,-9757.0,16456.0
-584.0,-14976.0,8520.0,-16627.0,-13133.0,-1541.0,4736.0,12872.0,12532.0,-6131.0,6204.0,15479.0,5668.0,-12724.0,7160.0,10336.0,-7632.0,13126.0
-1328.0,-16164.0,9684.0,-13175.0,-7820.0,-1575.0,3496.0,13404.0,11820.0,-5189.0,4224.0,10544.0,5024.0,-13204.0,8224.0,8578.0,-4228.0,8412.0
