0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-11740.0,-5184.0,-5320.0,-13350.0,14921.0,20749.0,-8696.0,-4028.0,4356.0,-6194.0,23537.0,-4824.0,11152.0,7032.0,-2140.0,10874.0,-13530.0,446.0
-11280.0,-5780.0,-3428.0,-10126.0,22041.0,14290.0,-12100.0,-1764.0,2424.0,-6087.0,19327.0,43.0,13312.0,6132.0,-3032.0,13010.0,-13472.0,35.0
-11624.0,-3472.0,-7680.0,-18723.0,9422.0,18328.0,-12372.0,-1948.0,4004.0,-4953.0,15083.0,2018.0,13300.0,5696.0,-2308.0,10426.0,-11459.0,956.0
-13436.0,-2420.0,-5880.0,-6265.0,12733.0,16888.0,-12988.0,764.0,6896.0,-5427.0,15312.0,958.0,13480.0,7044.0,-3772.0,10675.0,-10834.0,1748.0
-13024.0,-1996.0,-5736.0,-14586.0,8128.0,16396.0,-14356.0,2568.0,5828.0,-3668.0,16070.0,-1002.0,15316.0,5368.0,-4564.0,8145.0,-12611.0,2001.0
-11812.0,-2028.0,-6824.0,-6531.0,11269.0,15353.0,-16640.0,2636.0,3280.0,-4612.0,15230.0,-5533.0,15460.0,5376.0,-6184.0,2621.0,-14855.0,904.0
-12712.0,1360.0,-7616.0,-7595.0,5810.0,13419.0,-14976.0,1216.0,2808.0,-4846.0,14316.0,-6266.0,15736.0,3556.0,-6228.0,2219.0,-14745.0,452.0
-12040.0,1616.0,-7476.0,-5876.0,7307.0,11561.0,-17240.0,-400.0,-1744.0,-3054.0,13514.0,-7922.0,16300.0,5008.0,-10316.0,1949.0,-11924.0,-1507.0
-12860.0,1816.0,-8248.0,-1261.0,7087.0,10273.0,-18132.0,-4748.0,-1380.0,1350.0,10161.0,-8178.0,15820.0,9400.0,-13520.0,-4619.0,-9817.0,-1335.0
-13396.0,-260.0,-10008.0,1998.0,5353.0,10063.0,-15484.0,-4196.0,3840.0,2159.0,8446.0,-8696.0,13184.0,7792.0,-7264.0,-8094.0,-9564.0,990.0
-11856.0,944.0,-8116.0,1694.0,529.0,11737.0,-13700.0,972.0,4652.0,4586.0,9404.0,-8829.0,12892.0,4976.0,-4252.0,-10028.0,-12198.0,1377.0
-10344.0,-908.0,-6956.0,7387.0,7822.0,14537.0,-12808.0,420.0,5492.0,6980.0,11187.0,-11691.0,14312.0,4276.0,-4208.0,-10245.0,-13439.0,808.0
-13224.0,1108.0,-7792.0,4895.0,5409.0,14587.0,-15540.0,600.0,2776.0,8114.0,10968.0,-10434.0,16972.0,4076.0,-5584.0,-9193.0,-13266.0,55.0
-14308.0,2032.0,-6788.0,3147.0,3112.0,11278.0,-17960.0,184.0,1220.0,7172.0,8698.0,-10289.0,18016.0,4464.0,-6504.0,-9102.0,-10331.0,-71.0
-15264.0,-164.0,-5316.0,3680.0,1912.0,8924.0,-17308.0,84.0,1712.0,5820.0,5125.0,-10146.0,17456.0,4048.0,-5096.0,-12130.0,-7983.0,329.0
-14572.0,-320.0,-5224.0,15567.0,6098.0,8717.0,-15132.0,2204.0,3636.0,6820.0,3869.0,-9435.0,16496.0,3644.0,-4200.0,-11503.0,-7411.0,194.0
-13504.0,808.0,-5496.0,6426.0,1759.0,9798.0,-14960.0,8600.0,5592.0,8584.0,3103.0,-9901.0,16440.0,436.0,480.0,-11417.0,-6446.0,-220.0
-13044.0,4108.0,-3476.0,7664.0,5620.0,7393.0,-14512.0,7444.0,5888.0,6796.0,2591.0,-15223.0,20768.0,-3404.0,-1884.0,-7608.0,-7333.0,-4278.0
-15360.0,2824.0,-5564.0,3548.0,6931.0,3273.0,-16468.0,760.0,2724.0,5921.0,4413.0,-10040.0,18368.0,2780.0,-3780.0,-5763.0,-4413.0,-5327.0
-15344.0,-228.0,-8796.0,2945.0,4842.0,816.0,-16004.0,-660.0,4504.0,936.0,3407.0,-6443.0,17044.0,3776.0,-2848.0,-3845.0,-1482.0,-4266.0
-13144.0,-220.0,-6800.0,830.0,3876.0,-1210.0,-13920.0,-384.0,4944.0,-4841.0,1295.0,-5073.0,17600.0,-76.0,2276.0,2455.0,-1145.0,-5748.0
-12784.0,-1404.0,-6084.0,-1781.0,4148.0,-3444.0,-13416.0,-980.0,5880.0,-5880.0,-231.0,-3201.0,14908.0,5568.0,-1204.0,2541.0,1604.0,-5530.0
-12796.0,-3848.0,-6308.0,-484.0,2519.0,-1733.0,-12728.0,-852.0,7884.0,-4358.0,-112.0,-4015.0,13756.0,6272.0,184.0,655.0,1629.0,-4588.0
-12780.0,-1296.0,-6304.0,-272.0,4108.0,-788.0,-13148.0,-716.0,8040.0,1477.0,2164.0,-4149.0,14428.0,6172.0,-1208.0,-845.0,572.0,-3978.0
-14228.0,-884.0,-7672.0,-445.0,2970.0,-86.0,-15204.0,-484.0,5424.0,-254.0,2173.0,-4323.0,16216.0,6168.0,-4336.0,979.0,-1832.0,-4156.0
-15152.0,-52.0,-7200.0,606.0,3706.0,-456.0,-16408.0,-1472.0,4240.0,-5308.0,-700.0,-2739.0,17032.0,6320.0,-5980.0,491.0,39.0,-2911.0
