0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-7792.0,-11892.0,8712.0,-7773.0,13995.0,9369.0,11456.0,-1720.0,-3580.0,32767.0,-32768.0,20531.0,11212.0,3772.0,18808.0,19283.0,-12958.0,553.0
-8612.0,-14240.0,6356.0,-4750.0,10486.0,7084.0,22764.0,-3124.0,-7772.0,20590.0,-26734.0,21836.0,9752.0,1636.0,14428.0,14099.0,-17554.0,3371.0
-9928.0,-8740.0,6216.0,-2435.0,11642.0,1001.0,19264.0,-6928.0,-8324.0,26772.0,-20288.0,22427.0,11832.0,1960.0,10256.0,22652.0,-12993.0,5621.0
-10220.0,-10820.0,5100.0,-1190.0,6477.0,-203.0,15456.0,-4900.0,-6860.0,30319.0,-17809.0,29698.0,13512.0,1344.0,8708.0,23993.0,-8686.0,5188.0
-7704.0,-12260.0,4528.0,-6369.0,5250.0,-2260.0,13960.0,-5480.0,-8856.0,25204.0,-17966.0,28739.0,16720.0,-1436.0,6836.0,25355.0,-8265.0,1364.0
-7492.0,-13232.0,4416.0,-8284.0,4098.0,-2597.0,13040.0,-9660.0,-8464.0,20541.0,-17356.0,25389.0,14332.0,396.0,3144.0,18441.0,-8373.0,-3424.0
-8752.0,-14156.0,4140.0,-11335.0,1806.0,-1890.0,13572.0,-8400.0,-7964.0,19556.0,-11322.0,14915.0,14744.0,1808.0,2436.0,20958.0,-6475.0,-3259.0
-8792.0,-13608.0,5400.0,-9790.0,-966.0,-2084.0,11688.0,-6968.0,-7712.0,19010.0,-9924.0,13472.0,15984.0,2252.0,2652.0,18180.0,-6552.0,-5431.0
-9512.0,-11880.0,3916.0,-9669.0,-2979.0,-3051.0,9844.0,-9888.0,-8376.0,17948.0,-12260.0,12519.0,16064.0,1180.0,3072.0,16133.0,-5350.0,-4933.0
-9248.0,-9192.0,4292.0,-12126.0,-5479.0,-3638.0,8592.0,-12532.0,-9300.0,18032.0,-11408.0,7602.0,15312.0,2636.0,4832.0,18493.0,-3964.0,-4903.0
-9132.0,-9884.0,4868.0,-15328.0,-6888.0,-4479.0,7248.0,-12280.0,-9136.0,20351.0,-10339.0,5529.0,15072.0,1656.0,5296.0,21271.0,-6117.0,-5704.0
-8424.0,-10932.0,5636.0,-16550.0,-6336.0,-4688.0,7888.0,-9724.0,-8832.0,17825.0,-9699.0,2391.0,14108.0,3900.0,-1572.0,20740.0,-4655.0,-5507.0
-10000.0,-11296.0,3892.0,-14417.0,-6470.0,-5219.0,8244.0,-8604.0,-7776.0,15669.0,-10098.0,3045.0,16484.0,1084.0,-2832.0,17137.0,-1666.0,-6612.0
-9088.0,-6796.0,2808.0,-15079.0,-7663.0,-7737.0,7508.0,-10024.0,-9512.0,18372.0,-9637.0,3204.0,17904.0,-2372.0,6712.0,16594.0,-47.0,-10079.0
-9776.0,-6168.0,2936.0,-17084.0,-9003.0,-10970.0,8460.0,-8940.0,-9848.0,22774.0,-9020.0,3510.0,16268.0,-1684.0,1340.0,19303.0,1150.0,-13442.0
-9280.0,-6700.0,5356.0,-18940.0,-7700.0,-12012.0,7740.0,-6828.0,-10352.0,23415.0,-7024.0,2047.0,14228.0,-1964.0,688.0,18123.0,213.0,-15606.0
-9804.0,-5408.0,4824.0,-18223.0,-4230.0,-11612.0,7748.0,-4988.0,-11584.0,22570.0,-4397.0,1788.0,14240.0,-3056.0,-388.0,18220.0,-3034.0,-17121.0
-12368.0,-2280.0,3984.0,-16733.0,-3435.0,-12938.0,9208.0,-2400.0,-12812.0,22863.0,-3267.0,3119.0,17264.0,-7632.0,-7552.0,12933.0,135.0,-19418.0
-12060.0,2052.0,4848.0,-16066.0,-2073.0,-17154.0,10444.0,-300.0,-15608.0,25003.0,-431.0,5538.0,21216.0,-12760.0,-8472.0,8843.0,2975.0,-24537.0
-12292.0,2436.0,4736.0,-15228.0,-771.0,-23878.0,10860.0,176.0,-15512.0,29592.0,1330.0,10269.0,19404.0,-12004.0,-12016.0,8050.0,7006.0,-32285.0
-10020.0,-560.0,4388.0,-15074.0,564.0,-27226.0,7640.0,772.0,-13608.0,29840.0,3469.0,12174.0,12740.0,-7536.0,-4928.0,-1318.0,13270.0,-32768.0
-8804.0,-1872.0,5792.0,-13875.0,3142.0,-27323.0,7316.0,-1428.0,-13180.0,29009.0,5028.0,13241.0,11844.0,-5128.0,-356.0,5247.0,3946.0,-32768.0
-6924.0,-756.0,3916.0,-14185.0,5719.0,-30138.0,6668.0,-2840.0,-10916.0,31564.0,7967.0,14308.0,14764.0,-10320.0,-4064.0,1084.0,5338.0,-32768.0
-4556.0,-2232.0,1520.0,-14404.0,6487.0,-32768.0,4376.0,-5236.0,-7328.0,32767.0,9895.0,15104.0,6792.0,8.0,3188.0,8780.0,5035.0,-32768.0
-2620.0,-7612.0,2072.0,-15599.0,2329.0,-32768.0,1272.0,-6792.0,-908.0,32767.0,9710.0,16112.0,3352.0,3860.0,-4216.0,11433.0,2128.0,-32768.0
9672.0,-13696.0,-1220.0,-18787.0,2867.0,-32768.0,-1988.0,-10164.0,8096.0,32767.0,10935.0,13548.0,-7672.0,12764.0,5828.0,9978.0,5365.0,-32768.0
