0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-3292.0,-13392.0,10532.0,-2205.0,2274.0,3520.0,10788.0,5800.0,10092.0,1411.0,-6523.0,7785.0,6964.0,248.0,15404.0,3027.0,-2273.0,-386.0
-3280.0,-13236.0,10416.0,-2439.0,2229.0,3784.0,10376.0,7272.0,10536.0,3860.0,-7667.0,10776.0,7720.0,-968.0,17264.0,4319.0,-2408.0,112.0
-3304.0,-13788.0,10672.0,-3541.0,2516.0,4275.0,11820.0,6956.0,7384.0,5997.0,-12394.0,14373.0,8116.0,-604.0,17520.0,4179.0,-3723.0,-325.0
-3036.0,-13528.0,10944.0,-4346.0,3719.0,4951.0,13768.0,6688.0,7236.0,9145.0,-18755.0,19869.0,8520.0,-920.0,16808.0,4607.0,-3661.0,-1495.0
-3400.0,-14104.0,10616.0,-5705.0,4362.0,5108.0,15096.0,9272.0,10400.0,11711.0,-21347.0,23063.0,8008.0,-156.0,17448.0,3628.0,-3473.0,-2773.0
-3496.0,-14276.0,10232.0,-6237.0,5018.0,5425.0,14580.0,8656.0,10080.0,7722.0,-21861.0,23203.0,7680.0,648.0,15492.0,2487.0,-3325.0,-3022.0
-3620.0,-14988.0,9752.0,-6966.0,4787.0,5939.0,15876.0,4268.0,4512.0,12702.0,-24881.0,25865.0,7588.0,900.0,15580.0,4859.0,-5385.0,-2623.0
-4168.0,-14984.0,8844.0,-6710.0,4514.0,6112.0,16640.0,5828.0,6712.0,13493.0,-29372.0,27078.0,7252.0,1824.0,14684.0,4919.0,-5981.0,-1638.0
-5144.0,-15120.0,9736.0,-4914.0,4291.0,6341.0,16404.0,5540.0,2696.0,17615.0,-32768.0,29834.0,7836.0,1828.0,15920.0,6879.0,-6389.0,-369.0
-4500.0,-13624.0,8004.0,-4893.0,4647.0,5720.0,18248.0,2520.0,-1164.0,21108.0,-32768.0,32767.0,7880.0,1808.0,19408.0,8831.0,-8010.0,907.0
-4532.0,-13240.0,9748.0,-6016.0,4971.0,5573.0,22160.0,6580.0,4416.0,24598.0,-32768.0,32767.0,8376.0,744.0,21572.0,13354.0,-10499.0,1910.0
-4468.0,-13008.0,8176.0,-10033.0,5800.0,6048.0,23748.0,6116.0,3952.0,25421.0,-32768.0,30616.0,9088.0,148.0,15068.0,13844.0,-10825.0,663.0
-4900.0,-13848.0,7492.0,-12773.0,6491.0,6722.0,17440.0,2676.0,-4068.0,26016.0,-32768.0,28911.0,8208.0,2896.0,13408.0,14427.0,-11500.0,-158.0
-6424.0,-15140.0,8280.0,-10115.0,6327.0,6159.0,11276.0,7536.0,1960.0,32767.0,-32768.0,21848.0,8028.0,3180.0,12496.0,16895.0,-12944.0,2343.0
-6236.0,-14044.0,6240.0,-5196.0,8780.0,5924.0,12700.0,3180.0,-6196.0,24542.0,-32768.0,19413.0,9344.0,3052.0,12980.0,17425.0,-14509.0,3447.0
-6596.0,-10892.0,5800.0,-2777.0,9264.0,4341.0,18292.0,812.0,-2924.0,24061.0,-32768.0,19296.0,11180.0,716.0,17524.0,21334.0,-16834.0,4452.0
-7656.0,-8964.0,6584.0,-4101.0,10081.0,2835.0,15928.0,-2292.0,-12120.0,27668.0,-32768.0,20923.0,13144.0,-1216.0,15096.0,28053.0,-20202.0,2366.0
-6508.0,-9756.0,6888.0,-9750.0,11033.0,196.0,16852.0,-248.0,-5872.0,29215.0,-31405.0,19430.0,13428.0,-1568.0,10248.0,26939.0,-15694.0,-2268.0
-11756.0,-9232.0,5664.0,-9294.0,11523.0,-3004.0,10132.0,904.0,-10348.0,32767.0,-32768.0,16883.0,14172.0,-144.0,11296.0,31393.0,-17627.0,-4515.0
-10116.0,-8608.0,2728.0,-9844.0,9534.0,-7612.0,13968.0,1740.0,-6404.0,32767.0,-30505.0,17025.0,15788.0,-2660.0,6788.0,31586.0,-16864.0,-7100.0
-11748.0,-7820.0,2856.0,-7156.0,7643.0,-12921.0,17472.0,3980.0,-5696.0,32767.0,-32024.0,19301.0,14864.0,-1444.0,4076.0,32767.0,-15393.0,-8772.0
-3048.0,-6764.0,-1748.0,-10654.0,2240.0,-16582.0,32767.0,15040.0,4948.0,22266.0,-17357.0,26298.0,15784.0,2348.0,1348.0,32767.0,-5811.0,-12085.0
-8476.0,-12172.0,672.0,-19850.0,-3541.0,-19669.0,7636.0,2544.0,-5044.0,10113.0,-23918.0,20467.0,16444.0,-3904.0,-7556.0,32767.0,-8043.0,-14745.0
-8136.0,-8884.0,2184.0,-15347.0,-5263.0,-20978.0,12688.0,-1972.0,-8548.0,10992.0,-23100.0,20787.0,15852.0,-812.0,2460.0,32767.0,-2815.0,-22013.0
-7676.0,-9316.0,900.0,-13236.0,-6832.0,-24357.0,15404.0,3144.0,-7784.0,13745.0,-21063.0,20642.0,15340.0,-2280.0,-4536.0,32767.0,-775.0,-26915.0
-6280.0,-7624.0,-324.0,-18969.0,-11389.0,-26870.0,8476.0,7372.0,-19844.0,-6972.0,-31144.0,12612.0,12884.0,616.0,-8764.0,30999.0,2329.0,-27046.0
-6656.0,-9088.0,644.0,-21627.0,-14435.0,-29645.0,11488.0,-6616.0,-26676.0,23960.0,-13919.0,16514.0,11676.0,588.0,-2668.0,31879.0,1991.0,-27710.0
