0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-7664.0,-9896.0,4800.0,-13970.0,-3690.0,12878.0,6472.0,6412.0,8208.0,13624.0,2498.0,29918.0,11664.0,-2884.0,8640.0,10341.0,-12317.0,3939.0
-7492.0,-8968.0,4100.0,-15033.0,-5067.0,11686.0,10624.0,864.0,5724.0,14290.0,1282.0,32767.0,12120.0,-3852.0,7008.0,13124.0,-10434.0,3541.0
-7620.0,-9440.0,4544.0,-17207.0,-6466.0,10399.0,11252.0,3156.0,5568.0,17689.0,-1250.0,32767.0,11976.0,-3708.0,8328.0,13715.0,-8297.0,2877.0
-8048.0,-10680.0,4428.0,-17327.0,-6992.0,9679.0,9824.0,7256.0,6488.0,21876.0,-4558.0,32767.0,10480.0,-1912.0,4984.0,15822.0,-8989.0,2492.0
-7616.0,-11220.0,4208.0,-16075.0,-7928.0,9943.0,9264.0,6636.0,7944.0,25675.0,-6313.0,32767.0,9428.0,-332.0,2924.0,13575.0,-7976.0,3843.0
-8300.0,-11412.0,3620.0,-13921.0,-8142.0,11670.0,9388.0,4772.0,7712.0,30336.0,-7118.0,32767.0,9364.0,256.0,3752.0,10838.0,-7160.0,6687.0
-9096.0,-9904.0,3628.0,-12789.0,-9374.0,11762.0,9440.0,9788.0,8416.0,28578.0,-4056.0,32767.0,12424.0,-2968.0,6856.0,11056.0,-7291.0,8287.0
-9160.0,-8052.0,3640.0,-13174.0,-10236.0,10373.0,8920.0,6016.0,6272.0,25434.0,-860.0,27243.0,13488.0,-3716.0,6644.0,14444.0,-7158.0,7115.0
-10120.0,-7624.0,3380.0,-14250.0,-13534.0,6273.0,9564.0,6692.0,3128.0,23032.0,169.0,24976.0,15036.0,-5824.0,4632.0,17443.0,-4566.0,5307.0
-10180.0,-8160.0,3764.0,-14829.0,-12995.0,4318.0,10520.0,5632.0,6600.0,22733.0,-1104.0,27621.0,12860.0,-3840.0,4756.0,19074.0,-1568.0,4937.0
-10140.0,-9340.0,3076.0,-15568.0,-15372.0,3779.0,12124.0,2260.0,5352.0,23884.0,-365.0,27126.0,12444.0,-2744.0,4964.0,18879.0,-851.0,6176.0
-9220.0,-10280.0,3568.0,-14990.0,-15494.0,4508.0,13560.0,7136.0,7524.0,22664.0,773.0,22294.0,11168.0,-924.0,5048.0,19614.0,-834.0,6974.0
-9020.0,-11172.0,3388.0,-13706.0,-16403.0,4725.0,12316.0,4396.0,5568.0,21773.0,1668.0,17132.0,11588.0,-1128.0,3164.0,19275.0,-3168.0,7865.0
